region,block_id,longitude,latitude,RESTREND_Slope,Precip_Mean,Precip_CV,VPD_Mean,LST_Mean,Elevation,Slope,TWI,Sand_Percent,Clay_Percent,SOC,Population_2020
Rajasthan,"787,296",70.74591996937546,25.721998645876205,-1.2867473573847257E-4,335.0473561994534,3.225532799914987,2.2099862582524787,40.53258408397223,185,1.7699557542800903,14.517919672630116,48.3,26.1,4.3,0.0
Rajasthan,"855,277",76.85377813517393,24.19596157959031,-3.880446129659943E-4,969.678889852925,2.1461394455626044,1.8384781252509566,35.685915856488194,391,3.617462158203125,13.801816491562601,31.7,32.6,9.9,0.0
Rajasthan,"797,312",71.6462777678659,27.030461961232124,-0.004200306955676576,266.21129257954254,2.655880902407964,2.310598858477138,40.6052801711826,211,0.2849551737308502,16.34485123617348,57.2,19.6,5.1,3.999301701784134
Rajasthan,"808,282",72.63650457761786,24.62272927327916,0.006127835085083334,928.4517630905309,2.641567220015046,1.807465087528814,35.30488377769373,270,0.382595032453537,16.049757698983502,44.8,20.0,11.7,0.0
Rajasthan,"807,288",72.55878131106499,25.076359761790922,7.943753864806658E-4,662.1067699996381,2.621020006428025,1.9803695815702669,36.565687590863504,187,0.11593621224164963,17.243789171542463,43.1,22.0,7.6,0.0
Rajasthan,"783,313",70.38852093953791,27.11118347111236,-0.0038987504536068304,210.83110719989605,3.094934235794471,2.343513237532342,43.10032293682832,170,0.1743726134300232,16.836009211678125,52.2,27.0,3.7,0.0
Rajasthan,"836,325",75.18478097466428,28.034399317333776,3.794281731371757E-4,483.6013917102054,2.0354282246662594,1.9020239980024884,36.54038579742233,340,0.45718804001808167,15.872267740605967,46.5,28.3,7.4,1.1573613286018372
Rajasthan,"819,349",73.6612599026787,29.94605419048505,0.006477946393772383,234.39870023532845,1.8397110343237195,1.8388515115746062,30.72296141902528,171,0.2675953209400177,16.408280253080925,46.6,22.0,11.9,0.0
Rajasthan,"834,326",74.97717040874713,28.16051088231971,7.090006634447873E-4,456.8697405462628,2.010094746464489,1.9560765010591796,36.959852288257295,307,0.5259218811988831,15.732227877120481,46.9,23.5,6.9,1.2029582262039185
Rajasthan,"842,324",75.65282320770207,27.992954122614528,0.005005898760244641,525.7477617656708,2.005009003474272,1.8171192062973485,35.3258996837662,407,0.608425498008728,15.586463854336811,44.8,25.8,10.3,4.705333650112152
